Date RSI14 RSI7 MACD STOCH5 STOCH14 PPO TREND10 TREND20 QUADTREND10 INTENSITY ADX14 AROONUP14 AROONDOWN14 AROON_DIFF CLOSE_MA_DIFF LIN_DEV QUAD_DEV PRICE_OSC VAR_RATIO MONEYFLOW
20140404   52.31574   47.24483    0.21405   60.05711   65.32179    0.08860    6.61735    0.82117   -0.00042  -16.68489   18.96744  100.00000   57.14286   42.85714  -10.26185  -33.24124  -32.33770    3.73765   19.42289  -11.84655
20140407   45.12558   35.66906   -1.63393   42.24476   46.07718   -0.84363    0.33034    0.47947   -2.79381  -24.41946   18.13791   92.85714   50.00000   42.85714  -26.06133  -36.34262  -24.50542   13.18105   47.41265  -16.37429
20140408   47.96676   41.80594   -2.37974   36.40104   38.95599   -1.21242    0.01789    0.29018   -9.66086  -12.68528   17.55733   85.71429  100.00000  -14.28571  -17.18983  -21.18207   17.75815    7.62679   48.46680  -11.84528
20140409   54.59623   54.93861   -1.71284   43.36193   45.06523   -0.86847    0.00001    0.57300   -4.31912    2.52013   16.58928   78.57143   92.85714  -14.28571    3.40370    7.48526   33.18317   22.76413   44.72068    6.77143
20140410   42.95650   36.14527   -3.33605   30.04045   31.17598   -1.71104   -2.35237    0.00358   -2.36430  -14.56242   16.18126   71.42857  100.00000  -28.57143  -23.22149  -26.35618   -6.89117   45.56406   43.02924   -6.20978
20140411   39.17965   30.95789   -4.94663   21.16460   21.57857   -2.63060  -11.54245   -0.25474   -0.69894  -17.11010   16.47020   64.28571  100.00000  -35.71429  -26.45650  -25.74494   -8.66280   43.93458   48.95361  -14.48292
20140414   43.79208   39.70689   -5.02206   23.38171   20.86175   -2.69777  -15.98001   -0.95550   -0.00047  -14.05886   16.73850   57.14286   92.85714  -35.71429   -9.94266   13.23721   15.25112   41.15917   49.26599  -13.60644
20140415   47.56514   46.65537   -4.16840   32.02668   25.38960   -2.26557  -14.22731   -0.99652    0.50614   -6.00272   16.41016   50.00000   85.71429  -35.71429    1.88389   29.50196   16.81686   44.96601   49.03663   -7.71772
20140416   52.79284   55.76597   -2.51961   48.76873   36.07629   -1.35285   -3.31251   -0.80487    4.48467    1.31238   15.33310   42.85714   78.57143  -35.71429   17.32016   33.10522   16.00620   44.54617   46.34561   -2.71287
20140417   53.46589   56.92223   -1.25491   62.75059   44.23373   -0.64376   -0.00579   -0.46675    6.00489    7.95267   14.70064   35.71429   71.42857  -35.71429   20.60051   23.85163    0.50649   15.47969   49.09048   -0.83604
20140421   55.18605   59.97381   -0.08095   74.81363   52.25441    0.00887    1.18808   -0.18160    7.27792   18.23503   14.20470   28.57143   64.28571  -35.71429   21.53249   18.22663   -7.01343    4.71105   46.03944   14.96367
20140422   57.40359   63.87778    1.09885   80.74179   60.97858    0.64592    5.37607   -0.03962   11.06723   22.94893   14.34725   21.42857   57.14286  -35.71429   20.13699   15.97667  -15.81528   -1.58506   37.64338   24.85438
20140423   55.86246   60.32412    1.63122   78.71640   65.04640    0.88445   15.00353   -0.00069    4.21819    8.92524   14.47961   14.28571   50.00000  -35.71429    9.41944   -0.19913  -22.87904  -12.86685   -4.80354   15.97015
20140424   56.93762   62.42988    1.96837   79.12038   69.26804    1.08337   36.26641    0.00006   -0.14081    0.57757   14.82375    7.14286   42.85714  -35.71429    7.32520  -22.81801  -10.22891  -29.15016  -14.82672    9.74035
20140425   51.46619   49.90668    1.25866   58.28043   69.59188    0.72075   23.99502   -0.00219   -6.19056   -8.17635   14.44139    0.00000   35.71429  -35.71429   -8.74747  -37.76361  -27.44606  -16.30896  -11.43714   20.68746
20140428   53.31720   54.02880    1.00912   57.45835   72.58182    0.60532    7.77988   -0.00114   -5.52264   -7.82900   13.53301   71.42857   28.57143   42.85714   -3.49912  -24.17188   27.07368  -16.53560   -9.72219   39.43356
20140429   55.98264   59.72884    1.24043   65.41892   78.66499    0.72550    3.88686    0.00729   -2.45366   -2.17464   12.88938   64.28571   21.42857   42.85714    4.09105   -2.66594   31.14434  -16.17600  -12.38035   37.33407
20140430   57.65861   63.15943    1.59864   75.15680   84.89579    0.90021    2.22449    0.32806   -0.01248   10.20033   12.55595  100.00000   14.28571   85.71429    9.00637   17.95971   22.41554  -15.04318    1.85129   32.10352
20140501   57.72066   63.29002    1.71778   79.05642   87.67292    0.95072    2.83575    2.21507    0.05901   10.14538   12.44249  100.00000    7.14286   92.85714    7.72213   12.25638    5.24319  -18.13410    9.45334   22.23401
20140502   56.51916   59.95057    1.65315   77.42511   87.10662    0.84012    1.42201    6.95097    0.56867    5.00595   12.51294  100.00000    0.00000  100.00000    4.61552    0.71073  -15.46239  -31.13253  -17.04117   13.58451
20140505   57.78112   62.98854    1.52831   75.42625   88.25895    0.80348    1.51251   11.38901    1.07351   15.83600   11.74202   92.85714    0.00000   92.85714    4.85670    8.23403  -13.48275  -33.13615  -42.13418   14.17426
20140506   50.57916   44.89041    0.56401   52.40046   74.65211    0.27139    0.30153    8.49920   -0.18208   -0.00848   11.02616   85.71429    0.00000   85.71429  -12.34028  -34.87060  -28.84498  -26.53823   -9.59449    3.76656
20140507   54.66111   55.00656    0.39533   54.84842   73.05342    0.19889    0.31644    7.93762   -0.44485    4.38447   10.62477   78.57143    0.00000   78.57143   -0.88560   -4.06737   10.98880  -21.55965  -11.34653   17.56642
20140508   53.79110   52.94485    0.17326   54.35032   70.39259    0.06527    0.51557    9.60993   -3.08401    3.31116   10.23570   71.42857   42.85714   28.57143   -1.91468  -12.92398   20.51425  -19.54863  -14.63581   11.60125
20140509   54.87387   55.65905    0.14468   57.61491   70.85149    0.03034    0.00649    7.57864   -0.49706    6.47492    9.69094   64.28571   35.71429   28.57143    1.93216    3.50761   19.43083  -18.64565  -14.81429   23.84584
20140512   61.26285   69.20423    1.05635   70.96798   79.95782    0.47824    0.19053    6.38880    1.50855   14.45127   10.31326  100.00000   28.57143   71.42857   19.34228   38.73743   29.28986   -1.51015   25.13950   27.71510
20140513   61.80388   70.19115    1.72117   77.16842   83.83027    0.75354    1.86649    6.36770    6.90797    9.73805   11.17529  100.00000   21.42857   78.57143   19.15410   27.43277   -1.88592  -19.43636   26.81164   21.43098
20140514   57.24569   58.59369    1.45468   72.15149   80.91741    0.61670    3.77153    5.53293    2.14951   -3.39677   11.21524   92.85714   14.28571   78.57143    4.43206   -4.67799  -29.61954  -20.26980   21.43601    9.53405
20140515   49.93090   43.22509    0.21806   55.88445   68.84108    0.02316    0.91149    2.51998   -0.04048  -11.71288   11.01971   85.71429    7.14286   78.57143  -15.49059  -33.33624  -29.88762   -2.75543   27.04266    5.08376
20140516   52.49107   49.30059   -0.26149   50.53948   61.31415   -0.20279    0.34501    1.39593   -0.91657   -2.69545   10.83814   78.57143    0.00000   78.57143   -8.26335  -16.71192   -1.40971    2.02922   25.95681   20.69625
20140519   55.11438   55.23252   -0.19848   52.81335   61.51125   -0.17501    0.79154    1.37337   -2.78037   11.68468   10.16928   71.42857   42.85714   28.57143   -1.14540   -4.18580   23.58780  -14.02966   16.92523   19.23594
20140520   49.98739   44.70672   -0.86600   45.69886   52.64764   -0.49692   -0.00406    0.81408   -3.06773   -2.38397    9.82650   64.28571   35.71429   28.57143  -11.19282  -20.10222    1.88725   -1.82203   -3.83914   22.52580
20140521   55.85866   57.30897   -0.45773   62.70439   58.68137   -0.27180   -0.00173    0.99385   -0.13079    9.38748    9.13583   57.14286   28.57143   28.57143    9.65496   17.43425   24.74886    6.61573   -2.40321   20.62047
20140522   57.42551   60.37601    0.02674   71.14840   66.18037   -0.01803   -0.00152    2.00380    0.56693   14.15933    8.96260   50.00000   21.42857   28.57143   14.06323   23.54788   12.77507  -10.25730    3.06283   27.59022
20140523   59.95499   65.19629    0.71778   79.49492   76.48422    0.32074    0.00779    2.19911   13.13407   22.63130    9.11049  100.00000   14.28571   85.71429   17.58863   28.64897   -3.42157   -7.26393   19.12209   24.91660
20140527   63.54598   71.43740    1.92057   85.88651   83.96377    0.80312    4.29439    3.09820   14.00345   24.67537    9.87646  100.00000    7.14286   92.85714   24.97276   28.76405   -7.54350   -1.64809   38.94045   22.96467
20140528   62.82005   69.69273    2.48316   86.69033   86.56262    0.99595   21.49143    5.35533    2.69501   17.68096   10.71778  100.00000    0.00000  100.00000   18.77000    9.60381  -24.58518  -14.22017   17.69988   24.96374
20140529   65.79533   74.77462    3.16571   90.84442   90.87284    1.29684   34.08290    9.85055    0.12790   22.96673   11.81133  100.00000   35.71429   64.28571   21.01419   12.92179   -5.89745  -21.67067   17.90814   36.74399
20140530   66.69413   76.23069    3.67579   92.65009   93.28226    1.46427   39.06500   15.21036    0.04545   28.61894   13.03709  100.00000   28.57143   71.42857   17.86140   -1.55962  -14.86020  -23.09134    4.61277   51.02140
20140602   67.34986   77.31488    4.31497   93.62927   95.06062    1.51215   37.51204   18.70117   -0.00112   23.45030   14.27654  100.00000   21.42857   78.57143   13.86478  -16.97803  -13.31049  -28.54278  -15.17936   48.77636
20140603   66.70723   75.48962    4.20518   92.47176   95.73436    1.39508   40.71950   25.40199   -1.01195   28.06587   15.42746   92.85714   14.28571   78.57143    7.49198  -33.98339   -9.62401  -38.37972  -21.36501   48.03709
20140604   67.99035   77.86764    4.03515   93.11990   96.61860    1.30717   33.07449   24.51156   -0.62951   33.02485   16.72715  100.00000    7.14286   92.85714    9.27255  -26.71145    8.29415  -36.55160  -42.58417   65.08077
20140605   71.77549   83.79452    4.46115   92.92572   96.90505    1.46662   25.83789   23.66921   -0.06359   34.77425   18.61894  100.00000    0.00000  100.00000   19.46897   16.52119   33.40340  -34.54698  -15.79548   64.48945
20140606   74.20063   86.83139    5.06073   94.80223   97.73739    1.68011   24.24588   25.19463    0.01176   35.98117   20.71016  100.00000    0.00000  100.00000   25.55367   30.75782   23.86121  -28.28134   11.84988   69.77972
20140609   74.70392   87.42265    5.10751   92.41198   96.74698    1.72124   25.08456   27.88872    0.16002   34.21713   22.89743  100.00000    7.14286   92.85714   22.31011   15.37926   -9.64342  -28.48141   17.83545   62.57193
20140610   74.75693   87.48816    4.69572   90.97297   95.95393    1.60260   35.33134   32.19371    0.01535   33.82000   24.62753   92.85714    0.00000   92.85714   17.28393  -11.74793  -21.63961  -28.68057    2.43845   62.83433
20140611   69.42680   72.50028    3.67925   82.73799   92.06376    1.20716   27.23175   34.91767   -0.01502   29.27019   25.70734   85.71429    0.00000   85.71429    1.08924  -34.47674  -30.24435  -24.34707  -34.83304   67.92885
20140612   60.06719   51.57998    1.43482   60.03386   81.75781    0.47635    7.84604   34.05831   -3.41874   14.62613   25.27387   78.57143    0.00000   78.57143  -20.36103  -39.22394  -27.94879  -22.84743  -11.31539   48.53626
20140613   62.40092   57.67200    0.57363   51.58678   75.28922    0.08111    2.40679   30.39983   -8.14831   15.60555   24.87136   71.42857    0.00000   71.42857  -11.91169  -22.08579   14.98758  -26.99266   -9.13211   48.01507
20140616   63.03185   59.29233    0.10365   49.93736   71.76891   -0.19424    0.36396   26.21598   -9.27963   19.34279   24.75152   64.28571    0.00000   64.28571   -6.49857  -12.44142   28.39951  -27.38542  -17.77189   41.98960
20140617   65.15724   64.62517    0.24040   61.81567   72.56327   -0.28105    0.00006   22.08677   -2.09123   26.87838   24.81987   57.14286    0.00000   57.14286    4.77165    6.75689   26.31467  -18.84314  -32.32130   43.40537
20140618   70.06537   74.81751    0.50091   73.41904   80.87552   -0.01463    0.00000   17.97461    1.13388   32.51373   25.70361  100.00000    0.00000  100.00000   25.07953   35.18473   25.64000   -6.27221   -2.93084   46.81887
20140619   70.74788   76.05544    0.97113   81.06716   86.38635    0.14505    0.11992   19.48340    9.88839   28.63585   26.64363  100.00000    7.14286   92.85714   25.41257   27.81088   -3.24234  -23.31653    1.52217   45.58075
20140620   71.99492   78.31125    1.37249   85.79246   89.80535    0.27519    2.86291   19.85884   11.68016   21.74196   27.74335  100.00000    0.00000  100.00000   23.68755   21.09350  -23.56286  -24.16552    2.30180   38.88754
20140623   71.49886   77.03175    1.49617   88.24686   91.65874    0.26141   17.36607   20.35192    6.09623   14.62242   28.53629   92.85714    0.00000   92.85714   15.94421    5.32483  -28.10369  -20.76460  -16.06328   42.14082
20140624   62.39274   56.02614    0.30689   72.34310   81.72459   -0.13068   14.34865   14.87907   -0.02088    4.69430   28.05479  100.00000    0.00000  100.00000   -9.06522  -33.01268  -29.50048   -9.26524  -35.88622   26.08984
20140625   65.88257   64.45863    0.04118   67.93257   80.70279   -0.20736   13.76968   14.17437   -1.62159   18.59193   27.36050   92.85714    0.00000   92.85714    1.47508  -19.65948   12.34756  -17.55313  -36.11037   29.60351
20140626   64.85161   62.24347   -0.27845   63.71331   78.93916   -0.34521    6.59479   11.19690   -2.24371   13.46256   26.58300   85.71429   28.57143   57.14286   -1.23777  -20.18317   13.81342  -17.22644  -35.26239   43.43405
20140627   66.38899   65.94895   -0.16974   66.24455   80.70136   -0.37916    4.95543    9.60020   -2.16344   24.91571   26.06418   78.57143   21.42857   57.14286    4.34065   -7.21855   23.50072  -14.91359  -35.92921   45.26467
20140630   65.57574   64.01907   -0.38994   66.52504   81.10265   -0.46927    1.96489    8.24197   -0.75735   21.36447   25.81756   71.42857   14.28571   57.14286    3.34429   -5.98373   11.29039  -14.06310  -36.77928   40.66304
20140701   70.64673   75.13561    0.11804   71.96895   83.72587   -0.22530    1.50655    8.20992    1.49656   24.58172   26.59003  100.00000    7.14286   92.85714   20.19348   36.69877   25.11262  -12.79957  -24.45239   35.00285
20140702   71.34102   76.43285    0.45373   77.50354   86.61211   -0.07116    4.66186    9.55323    4.14843   25.81455   27.30732   92.85714    0.00000   92.85714   17.36085   26.10713   -3.00290  -23.35030  -11.54649   25.93318
20140703   74.49130   81.80293    1.16321   84.12004   90.53457    0.21603   10.00908   12.46844    4.48361   27.36553   28.44587  100.00000    0.00000  100.00000   25.62032   29.83067   -2.81826  -10.09614    3.46434   24.20876
20140707   68.70546   68.79321    1.45783   79.99329   88.87878    0.14547   21.21864   15.46143    0.57569   18.04280   28.93948   92.85714    0.00000   92.85714    9.99916   -9.89314  -30.80211   -5.07207   -6.15202   20.75590
20140708   59.53909   51.28065   -0.09880   59.65320   78.40025   -0.29347   10.93890   13.21490   -0.74087    5.74311   27.74492   85.71429    0.00000   85.71429  -12.09315  -39.88202  -31.46667   17.19185  -19.99754   11.65536
20140709   63.20259   59.59573   -0.39640   57.68747   76.22536   -0.38895    6.46466   17.20373   -1.13024   11.31069   26.69832   78.57143    0.00000   78.57143   -1.63025  -15.57113    5.70921    9.22925  -20.71970   28.30280
20140710   58.17431   50.65494   -1.52840   51.66775   68.52492   -0.68889    1.40788   12.00534   -4.49386   18.62466   25.01844   71.42857   35.71429   35.71429  -11.77347  -27.17849    0.59540   19.75777  -13.23216   25.17009
20140711   59.37906   53.47385   -1.80783   52.13933   65.55496   -0.83031    0.11199    9.27464   -5.07978   21.96994   23.45855   64.28571   28.57143   35.71429   -6.30996  -12.83584   20.20114    7.85208  -32.13058   23.52918
20140714   63.52706   62.61012   -1.51755   64.99772   71.50773   -0.67794    0.02709    7.84357   -0.32861   18.17015   22.50692   57.14286   21.42857   35.71429   11.00323   16.76150   27.44339   11.69920  -30.39985   13.43941
20140715   61.01961   57.67293   -1.92159   67.12584   72.51201   -0.69742   -0.08217    6.15033    0.22062   10.14212   21.11232   50.00000   14.28571   35.71429    5.80071   12.19307    1.84482   -5.69769  -34.55654   16.41796
20140716   64.03590   64.17580   -1.41381   74.95900   79.03022   -0.53951    0.00005    5.49287    3.45421    5.69756   19.68025   42.85714    7.14286   35.71429   12.55149   26.28534    4.06169   -9.40949  -24.49990   17.26936
